nm, A
246.000000, 4.169611
245.000000, 4.236646
244.000000, 4.169876
243.000000, 4.015041
242.000000, 4.170128
241.000000, 4.316427
240.000000, 4.112416
239.000000, 4.413677
238.000000, 4.316955
237.000000, 4.317131
236.000000, 4.317282
235.000000, 4.062131
234.000000, 4.171421
233.000000, 4.238627
232.000000, 4.318026
231.000000, 4.172148
230.000000, 4.172507
229.000000, 4.115024
228.000000, 4.319772
227.000000, 3.978043
226.000000, 4.175218
225.000000, 4.066959
224.000000, 4.119107
223.000000, 4.244969
222.000000, 4.245784
221.000000, 4.070108
220.000000, 4.422627
219.000000, 4.121572
218.000000, 4.179511
217.000000, 4.179601
216.000000, 4.325745
215.000000, 4.246589
214.000000, 4.121913
213.000000, 4.247155
212.000000, 4.247368
211.000000, 4.025736
210.000000, 4.424146
209.000000, 4.072352
208.000000, 4.248852
207.000000, 4.549975
206.000000, 4.249500
205.000000, 4.250453
204.000000, 4.251131
203.000000, 4.075458
202.000000, 4.729869
201.000000, 10.000000
200.000000, 4.254661
