nm, A
223.000000, 4.068878
222.000000, 3.982543
221.000000, 4.070108
220.000000, 4.024687
219.000000, 3.794213
218.000000, 3.983216
217.000000, 3.983306
216.000000, 4.024715
215.000000, 3.945559
214.000000, 4.179905
213.000000, 4.025306
212.000000, 4.071276
211.000000, 3.879608
210.000000, 3.947025
209.000000, 4.123505
208.000000, 3.913059
207.000000, 3.985704
206.000000, 4.073409
205.000000, 3.949423
204.000000, 4.126192
203.000000, 3.950519
202.000000, 3.951718
201.000000, 4.129247
200.000000, 3.828692
