nm, A
258.000000, 4.014663
257.000000, 4.060480
256.000000, 4.060547
255.000000, 4.060513
254.000000, 4.111674
253.000000, 4.014785
252.000000, 4.169742
251.000000, 3.935511
250.000000, 4.060354
249.000000, 4.014663
248.000000, 4.315731
247.000000, 4.169758
246.000000, 4.169867
245.000000, 4.236898
244.000000, 4.170153
243.000000, 3.973908
242.000000, 4.170341
241.000000, 4.237405
240.000000, 4.170681
239.000000, 4.317064
238.000000, 4.414079
237.000000, 4.238155
236.000000, 4.238305
235.000000, 4.016532
234.000000, 4.317804
233.000000, 4.238761
232.000000, 4.239016
231.000000, 4.063204
230.000000, 4.172774
229.000000, 4.319356
228.000000, 4.115881
227.000000, 3.978205
226.000000, 4.321507
225.000000, 4.118372
224.000000, 4.177343
223.000000, 4.120339
222.000000, 4.246039
221.000000, 4.179490
220.000000, 4.325914
219.000000, 3.945801
218.000000, 4.070649
217.000000, 4.179831
216.000000, 4.121892
215.000000, 4.326151
214.000000, 4.180146
213.000000, 4.122601
212.000000, 4.326835
211.000000, 4.122973
210.000000, 4.072099
209.000000, 4.124003
208.000000, 4.124313
207.000000, 4.249366
206.000000, 4.073755
205.000000, 4.330089
204.000000, 4.184614
203.000000, 3.916260
202.000000, 3.989903
201.000000, 4.032723
200.000000, 4.255156
